codigo_iccs;subtipo_objeto_robado;nombre_objeto;cantidad;calibre;clase_arma;calidad_de;fabricacion;fecha_evento;hora_evento;tipo_lugar;lugar;codigo_zona;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;tipo_delito;delito;modalidad
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;DECOMISO;ARTESANAL;17/01/2024;20:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D04;12D04C05;12D04C05S01;ZONA 5;VENTANAS;VENTANAS CENTRO;VENTANAS CENTRO 1;12;1207;120750;LOS RIOS;VENTANAS;VENTANAS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;RECEPTACIÓN;ASALTO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.22;TIRO A TIRO;APREHENDIDO;ARTESANAL;17/01/2024;20:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D02;21D02C08;21D02C08S01;ZONA 1;LAGO AGRIO;GENERAL FARFAN;GENERAL FARFAN 1;21;2101;210153;SUCUMBIOS;LAGO AGRIO;GENERAL FARFAN;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;9 mm;AUTOMÁTICO;ENCONTRADA;ARTESANAL;18/01/2024;21:30;VIVIENDA/ALOJAMIENTO;MEDIAGUA;ZONA 5;09D12;09D12C03;09D12C03S01;ZONA 5;NARANJAL BALAO;NARANJAL CENTRO;NARANJAL CENTRO 1;9;911;91150;GUAYAS;NARANJAL;NARANJAL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;ROBO DE MOTOS;ASALTO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;18/01/2024;0:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D04;08D04C03;08D04C03S02;ZONA 1;QUININDE;QUININDE;QUININDE 2;8;804;80450;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;17/01/2024;12:30;VIVIENDA/ALOJAMIENTO;RANCHO;ZONA 1;08D01;08D01C21;08D01C21S02;ZONA 1;ESMERALDAS;SAN MATEO;SAN MATEO 2;8;801;80159;ESMERALDAS;ESMERALDAS;MAJUA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;17/01/2024;12:30;VIVIENDA/ALOJAMIENTO;RANCHO;ZONA 1;08D01;08D01C21;08D01C21S02;ZONA 1;ESMERALDAS;SAN MATEO;SAN MATEO 2;8;801;80159;ESMERALDAS;ESMERALDAS;MAJUA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;17/01/2024;12:30;VIVIENDA/ALOJAMIENTO;RANCHO;ZONA 1;08D01;08D01C21;08D01C21S02;ZONA 1;ESMERALDAS;SAN MATEO;SAN MATEO 2;8;801;80159;ESMERALDAS;ESMERALDAS;MAJUA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;18/01/2024;22:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D04;08D04C03;08D04C03S02;ZONA 1;QUININDE;QUININDE;QUININDE 2;8;804;80450;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);TERRORISMO Y SU FINANCIACIÓN;TERRORISMO;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;19/01/2024;18:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;08D01;08D01C04;08D01C04S02;ZONA 1;ESMERALDAS;LA TOLITA;LA TOLITA 2;8;801;80150;ESMERALDAS;ESMERALDAS;ESMERALDAS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;RETENIDO;ARTESANAL;19/01/2024;21:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D11;13D11C01;13D11C01S01;ZONA 4;SUCRE;BAHIA;BAHIA 1;13;1314;131450;MANABI;SUCRE;BAHIA DE CARAQUEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;19/01/2024;16:19;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D11;13D11C01;13D11C01S01;ZONA 4;SUCRE;BAHIA;BAHIA 1;13;1314;131450;MANABI;SUCRE;BAHIA DE CARAQUEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.008;ARMA DE FUEGO;FUSILES;1;223(5.56 mm);AUTOMÁTICO;APREHENDIDO;IMPORTADA;19/01/2024;12:00;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS RSCN MIXTO-COTOPAXI;ZONA 3;05D01;05D01C18;05D01C18S02;ZONA 3;LATACUNGA;GUAYTACAMA;GUAYTACAMA 2;5;501;50153;COTOPAXI;LATACUNGA;GUAITACAMA (GUAYTACAMA);DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;DECOMISO;ARTESANAL;19/01/2024;15:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D02;23D02C03;23D02C03S01;ZONA 4;SANTO DOMINGO OESTE;BOMBOLI;BOMBOLI 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;RECEPTACIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;DECOMISO;IMPORTADA;19/01/2024;15:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D02;23D02C03;23D02C03S01;ZONA 4;SANTO DOMINGO OESTE;BOMBOLI;BOMBOLI 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA EL DERECHO A LA PROPIEDAD;RECEPTACIÓN;SIN_DATO
05.02.008;ARMA DE FUEGO;FUSILES;1;223(5.56 mm);AUTOMÁTICO;APREHENDIDO;IMPORTADA;19/01/2024;15:20;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D01;23D01C05;23D01C05S02;ZONA 4;SANTO DOMINGO ESTE;3 DE JULIO;3 DE JULIO 2;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/01/2024;0:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 2;17D10;17D10C07;17D10C07S02;ZONA 2;CAYAMBE;TABACUNDO;TABACUNDO 2;17;1704;170454;PICHINCHA;PEDRO MONCAYO;TUPIGACHI;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;20/01/2024;1:15;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 2;17D10;17D10C03;17D10C03S01;ZONA 2;CAYAMBE;CAYAMBE SUR;CAYAMBE SUR 1;17;1702;170250;PICHINCHA;CAYAMBE;CAYAMBE;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;AUTOMÁTICO;ABANDONADO;IMPORTADA;18/01/2024;8:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 4;13D10;13D10C03;13D10C03S01;ZONA 4;PEDERNALES;PEDERNALES NORTE;PEDERNALES NORTE 1;13;1317;131750;MANABI;PEDERNALES;PEDERNALES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;19/01/2024;23:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D03;23D03C02;23D03C02S01;ZONA 4;LA CONCORDIA;MONTE REY;MONTERREY 1;23;808;80851;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;MONTERREY;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;RECUPERADO;ARTESANAL;20/01/2024;15:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D03;21D03C04;21D03C04S01;ZONA 1;PUTUMAYO;PUERTO DEL CARMEN;PUERTO DEL CARMEN 1;21;2103;210350;SUCUMBIOS;PUTUMAYO;PUERTO EL CARMEN DEL PUTUMAYO;DELITOS CONTRA PERSONAS Y BIENES PROTEGIDOS POR EL DERECHO INTERNACIONAL HUMANITARIO;ARMAS PROHIBIDAS POR EL DERECHO INTERNACIONAL HUMANITARIO;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;20/01/2024;12:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D01;09D01C02;09D01C02S03;ZONA 8;SUR;UNION DE BANANEROS;UNION DE BANANEROS 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;IMPORTADA;20/01/2024;17:15;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D03;23D03C01;23D03C01S01;ZONA 4;LA CONCORDIA;CONCORDIA NORTE;CONCORDIA NORTE 1;23;808;80850;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;20/01/2024;17:15;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D03;23D03C01;23D03C01S01;ZONA 4;LA CONCORDIA;CONCORDIA NORTE;CONCORDIA NORTE 1;23;808;80850;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;LA CONCORDIA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;20/01/2024;12:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;24D02;24D02C04;24D02C04S01;ZONA 5;LIBERTAD SALINAS;ENRIQUEZ GALLO;ENRIQUEZ GALLO 1;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;.44;TIRO A TIRO;APREHENDIDO;IMPORTADA;20/01/2024;14:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 9;17D09;17D09C04;17D09C04S01;ZONA 9;TUMBACO;CUMBAYA SUR;CUMBAYA SUR 1;17;1701;170157;PICHINCHA;QUITO;CUMBAYA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;IMPORTADA;20/01/2024;14:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 9;17D09;17D09C04;17D09C04S01;ZONA 9;TUMBACO;CUMBAYA SUR;CUMBAYA SUR 1;17;1701;170157;PICHINCHA;QUITO;CUMBAYA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/01/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D18;09D18C01;09D18C01S02;ZONA 5;NARANJITO MARCELINO MARIDUEÑA;NARANJITO ESTE;NARANJITO ESTE 2;9;912;91250;GUAYAS;NARANJITO;NARANJITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/01/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D18;09D18C01;09D18C01S02;ZONA 5;NARANJITO MARCELINO MARIDUEÑA;NARANJITO ESTE;NARANJITO ESTE 2;9;912;91250;GUAYAS;NARANJITO;NARANJITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;20/01/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/01/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/01/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.001;ARMA DE FUEGO;AMETRALLADORAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;ARTESANAL;20/01/2024;18:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C11;13D03C11S01;ZONA 4;JIPIJAPA;PUERTO LOPEZ;PUERTO LOPEZ 1;13;1319;131950;MANABI;PUERTO LOPEZ;PUERTO LOPEZ;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TRÁFICO ILÍCITO DE ARMAS DE FUEGO, ARMAS QUÍMICAS, NUCLEARES O BIOLÓGICAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;ARTESANAL;20/01/2024;21:45;ÁREAS DE ACCESO PUBLICO;PARQUE Y PLAZA;ZONA 5;24D02;24D02C01;24D02C01S02;ZONA 5;LIBERTAD SALINAS;LIBERTAD CENTRO;LIBERTAD CENTRO 2;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;INCAUTADA;ARTESANAL;20/01/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D09;13D09C01;13D09C01S01;ZONA 4;PAJAN;MONUMENTOS;MONUMENTOS 1;13;1310;131050;MANABI;PAJAN;PAJAN;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;20/01/2024;23:10;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 3;05D02;05D02C03;05D02C03S02;ZONA 3;LA MANA;LA MANA SUR;LA MANA SUR 2;5;502;50250;COTOPAXI;LA MANA;LA MANA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;20/01/2024;20:15;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;09D15;09D15C05;09D15C05S01;ZONA 5;EL EMPALME;EMPALME SURESTE;EMPALME SURESTE 1;9;908;90850;GUAYAS;EMPALME;VELASCO IBARRA (CAB. EL EMPALME);DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;SE DESCONOCE;ENCONTRADA;ARTESANAL;20/01/2024;13:30;ÁREAS DE ACCESO PUBLICO;TROCHA;ZONA 4;13D01;13D01C03;13D01C03S03;ZONA 4;PORTOVIEJO;LOS CEREZOS;LOS CEREZOS 3;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.008;ARMA DE FUEGO;FUSILES;1;223(5.56 mm);AUTOMÁTICO;APREHENDIDO;IMPORTADA;21/01/2024;6:45;CENTRO DE REHABILITACIÓN SOCIAL (CRS);CRS RZ8 MASCULINO-GUAYAS;ZONA 8;09D07;09D07C07;09D07C07S02;ZONA 8;PASCUALES;SAN FRANCISCO;SAN FRANCISCO 2;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA TUTELA JUDICIAL EFECTIVA;INGRESO DE ARTÍCULOS PROHIBIDOS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;21/01/2024;8:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D21;09D21C02;09D21C02S01;ZONA 5;YAGUACHI;YAGUACHI NORTE;YAGUACHI NORTE 1;9;920;92050;GUAYAS;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;TERRORISMO Y SU FINANCIACIÓN;TERRORISMO;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;21/01/2024;8:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;09D21;09D21C02;09D21C02S01;ZONA 5;YAGUACHI;YAGUACHI NORTE;YAGUACHI NORTE 1;9;920;92050;GUAYAS;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;TERRORISMO Y SU FINANCIACIÓN;TERRORISMO;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;22/01/2024;0:20;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D03;13D03C05;13D03C05S01;ZONA 4;JIPIJAPA;3 DE MAYO;3 DE MAYO 1;13;1306;130650;MANABI;JIPIJAPA;JIPIJAPA;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;21/01/2024;21:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D06;17D06C08;17D06C08S01;ZONA 9;ELOY ALFARO;MENA;MENA 1;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;22/01/2024;9:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D02;21D02C07;21D02C07S01;ZONA 1;LAGO AGRIO;PACAYACU;PACAYACU 1;21;2101;210152;SUCUMBIOS;LAGO AGRIO;DURENO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;22/01/2024;3:25;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D02;23D02C04;23D02C04S01;ZONA 4;SANTO DOMINGO OESTE;EL COLORADO;EL COLORADO 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.15.001;ARMAS DE FOGUEO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;22/01/2024;3:25;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;23D02;23D02C04;23D02C04S01;ZONA 4;SANTO DOMINGO OESTE;EL COLORADO;EL COLORADO 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;22/01/2024;4:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D01;23D01C05;23D01C05S01;ZONA 4;SANTO DOMINGO ESTE;3 DE JULIO;3 DE JULIO 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;22/01/2024;11:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D04;21D04C03;21D04C03S01;ZONA 1;SHUSHUFINDI;7 DE JULIO;7 DE JULIO 1;21;2104;210454;SUCUMBIOS;SHUSHUFINDI;SAN PEDRO DE LOS COFANES;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;22/01/2024;8:12;INSTITUCIONES EDUCATIVAS;COLEGIO;ZONA 4;23D01;23D01C01;23D01C01S01;ZONA 4;SANTO DOMINGO ESTE;COLONIA VELASCO IBARRA;COLONIA VELASCO IBARRA 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;ABANDONADO;IMPORTADA;22/01/2024;16:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D01;23D01C12;23D01C12S01;ZONA 4;SANTO DOMINGO ESTE;EL ESFUERZO;EL ESFUERZO 1;23;2301;230156;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;EL ESFUERZO;DELITOS CONTRA LA SEGURIDAD PÚBLICA;ARMAS DE FUEGO, MUNICIONES Y EXPLOSIVOS NO AUTORIZADOS;SIN_DATO
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;DECOMISO;IMPORTADA;22/01/2024;16:10;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;23D02;23D02C02;23D02C02S01;ZONA 4;SANTO DOMINGO OESTE;CHILA;CHILA 1;23;2301;230150;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SANTO DOMINGO DE LOS COLORADOS;DELITOS CONTRA LA SEGURIDAD PÚBLICA;TENENCIA Y PORTE DE ARMAS;SIN_DATO
